CNTY_NAME,MCD_NAME,STR_WARDS,CTV,Dallet,total,dallet_pct
brown,allouez,0009,v,117.33333333333333,195,0.6017094017094017
brown,bellevue,0003,v,63,115.5,0.5454545454545454
brown,bellevue,0009,v,158,306.75,0.515077424612877
brown,denmark,0003,v,50.333333333333336,102.33333333333333,0.49185667752442996
brown,hobart,0003,v,67.4,147.4,0.45725915875169604
brown,hobart,0008,v,32.25,76.25,0.42295081967213116
brown,pulaski,0003,v,60.75,114.25,0.5317286652078774
brown,suamico,0003,v,158.25,351,0.45085470085470086
brown,suamico,0008,v,195.66666666666666,406,0.4819376026272578
brown,wrightstown,0003,v,45,100.66666666666667,0.4470198675496689
brown,depere,0008,c,139.66666666666666,228,0.6125730994152047
brown,depere,0012,c,124.66666666666667,201.33333333333334,0.6192052980132451
buffalo,mondovi,0003,c,104.66666666666667,231.66666666666666,0.45179856115107914
burnett,grantsburg,0003,t,16.666666666666668,50.333333333333336,0.33112582781456956
burnett,meenon,0003,t,14,35.666666666666664,0.3925233644859813
burnett,woodriver,0003,t,16.333333333333332,50.666666666666664,0.3223684210526316
burnett,grantsburg,0003,v,26,60,0.43333333333333335
calumet,harrison,0009,v,36.75,68.5,0.5364963503649635
calumet,harrison,0013,v,63.666666666666664,131.33333333333334,0.4847715736040609
calumet,sherwood,0004,v,87.33333333333333,172.66666666666666,0.5057915057915058
calumet,brillion,0004,c,52.666666666666664,120.33333333333333,0.4376731301939058
calumet,menasha,0018,c,52,87.6,0.593607305936073
chippewa,anson,0003,t,66.25,124.75,0.531062124248497
chippewa,eaglepoint,0003,t,57,122.8,0.46416938110749184
chippewa,goetz,0003,t,20.333333333333332,37,0.5495495495495496
chippewa,lafayette,0003,t,81.55555555555556,150.77777777777777,0.5408990420044215
chippewa,tilden,0003,t,54.333333333333336,124,0.4381720430107527
chippewa,wheaton,0003,t,91.66666666666667,193.66666666666666,0.47332185886402756
chippewa,cadott,0003,v,31.666666666666668,49,0.6462585034013606
chippewa,lakehallie,0003,v,64.25,125.5,0.5119521912350598
chippewa,bloomer,0003,c,47.25,105.75,0.44680851063829785
chippewa,cornell,0003,c,23.25,48.75,0.47692307692307695
chippewa,stanley,0003,c,31.333333333333332,61.666666666666664,0.5081081081081081
columbia,dekorra,0003,t,101,187.33333333333334,0.5391459074733096
columbia,lodi,0003,t,77.8,138,0.563768115942029
columbia,pacific,0003,t,70.75,140.75,0.5026642984014209
columbia,westpoint,0003,t,90.66666666666667,144.33333333333334,0.628175519630485
columbia,pardeeville,0003,v,63,130.66666666666666,0.48214285714285715
columbia,poynette,0003,v,65.25,100.25,0.6508728179551122
columbia,columbus,0003,c,65.6,104,0.6307692307692307
columbia,lodi,0003,c,70.33333333333333,98.83333333333333,0.7116357504215851
columbia,portage,0003,c,71.0909090909091,111,0.6404586404586404
crawford,clayton,0003,t,41.666666666666664,58.666666666666664,0.7102272727272727
dane,bloominggrove,0003,t,107.66666666666667,134.33333333333334,0.8014888337468983
dane,bristol,0003,t,116.25,197.75,0.5878634639696586
dane,burke,0003,t,121,184.75,0.6549391069012178
dane,cottagegrove,0003,t,96,142.57142857142858,0.6733466933867736
dane,crossplains,0003,t,102.66666666666667,155.33333333333334,0.6609442060085837
dane,dunkirk,0003,t,57,90.16666666666667,0.6321626617375231
dane,dunn,0003,t,136.28571428571428,198.42857142857142,0.6868250539956804
dane,madison,0004,t,76.625,84.625,0.9054652880354506
dane,middleton,0003,t,148.25,221.5,0.6693002257336343
dane,oregon,0003,t,170,243.5,0.6981519507186859
dane,pleasantsprings,0003,t,136.5,206.25,0.6618181818181819
dane,springfield,0003,t,125,204,0.6127450980392157
dane,sunprairie,0003,t,118.33333333333333,181.33333333333334,0.6525735294117647
dane,verona,0003,t,106.25,149.75,0.7095158597662772
dane,westport,0003,t,169.2,250,0.6768
dane,cottagegrove,0003,v,84.83333333333333,121.08333333333333,0.7006194081211287
dane,crossplains,0003,v,127.4,174.4,0.7305045871559633
dane,deerfield,0003,v,97.33333333333333,143.66666666666666,0.6774941995359629
dane,deforest,0003,v,52.25,77.58333333333333,0.673469387755102
dane,deforest,0009,v,57.55555555555556,84.77777777777777,0.6788990825688074
dane,marshall,0003,v,96.4,154.4,0.6243523316062176
dane,mazomanie,0003,v,99.33333333333333,144,0.6898148148148148
dane,mcfarland,0003,v,133.66666666666666,180.33333333333334,0.7412199630314233
dane,mounthoreb,0003,v,150.5,200.75,0.7496886674968867
dane,mounthoreb,0007,v,142.8,191.8,0.7445255474452555
dane,oregon,0004,v,138.75,185.25,0.7489878542510121
dane,oregon,0009,v,152.25,198.25,0.7679697351828499
dane,waunakee,0003,v,208.4,313.6,0.6645408163265306
dane,waunakee,0008,v,172.33333333333334,254.16666666666666,0.6780327868852459
dane,windsor,0003,v,74.2,134.8,0.5504451038575667
dane,windsor,0008,v,121.2,173.8,0.6973532796317606
dane,fitchburg,0003,c,153.5,191.25,0.8026143790849674
dane,fitchburg,0007,c,318.4,394.4,0.8073022312373225
dane,fitchburg,0012,c,190.4,229.4,0.8299912816041848
dane,fitchburg,0017,c,227.66666666666666,296.5,0.7678471051152332
dane,middleton,0003,c,177,218.85714285714286,0.8087467362924282
dane,middleton,0007,c,282.75,322.75,0.8760650658404338
dane,middleton,0012,c,345,403.75,0.8544891640866873
dane,middleton,0016,c,181.4,230.4,0.7873263888888888
dane,monona,0003,c,274.2,320,0.856875
dane,monona,0008,c,206.6,251.6,0.8211446740858506
dane,stoughton,0010,c,94.66666666666667,130.5,0.7254150702426565
dane,stoughton,0009,c,206.33333333333334,296.6666666666667,0.6955056179775281
dane,sunprairie,0003,c,232.4,319.8,0.7267041901188243
dane,sunprairie,0008,c,196.6,285.4,0.6888577435178697
dane,sunprairie,0012,c,93.4,122.3,0.7636958299264105
dane,sunprairie,0017,c,216.2,304.4,0.7102496714848883
dane,verona,0003,c,261.4,353.6,0.7392533936651584
dane,verona,0008,c,350.25,476,0.7358193277310925
dodge,ashippun,0003,t,48.75,172,0.28343023255813954
dodge,beaverdam,0003,t,37.45454545454545,71.36363636363636,0.5248407643312102
dodge,foxlake,0003,t,22.5,57.5,0.391304347826087
dodge,hubbard,0003,t,26.666666666666668,73.33333333333333,0.36363636363636365
dodge,lomira,0003,t,14.666666666666666,53,0.27672955974842767
dodge,lowell,0003,t,15.5,43.75,0.35428571428571426
dodge,oakgrove,0003,t,20.6,43.4,0.47465437788018433
dodge,rubicon,0003,t,38.333333333333336,179.33333333333334,0.2137546468401487
dodge,theresa,0003,t,9.428571428571429,32.57142857142857,0.2894736842105263
dodge,williamstown,0003,t,19.333333333333332,70.66666666666667,0.27358490566037735
dodge,lomira,0003,v,30.666666666666668,96.66666666666667,0.31724137931034485
dodge,theresa,0003,v,28,74.66666666666667,0.375
dodge,foxlake,0003,c,41.333333333333336,68,0.6078431372549019
dodge,horicon,0003,c,73.14285714285714,140,0.5224489795918368
dodge,juneau,0003,c,68,130,0.5230769230769231
dodge,mayville,0003,c,82.875,167.25,0.49551569506726456
dodge,waupun,0003,c,26.1,51.5,0.5067961165048543
door,sturgeonbay,0022,c,38.8,64.4,0.6024844720496895
door,sturgeonbay,0017,c,3.75,5.75,0.6521739130434783
door,sturgeonbay,0025,c,4,6.4,0.625
douglas,solonsprings,0003,t,30.666666666666668,56.666666666666664,0.5411764705882353
douglas,superior,0003,c,93.4,130.2,0.717357910906298
douglas,superior,0006,c,45.42857142857143,73,0.6223091976516634
douglas,superior,0015,c,63.857142857142854,86.85714285714286,0.7351973684210527
douglas,superior,0019,c,40,58.833333333333336,0.6798866855524079
douglas,superior,0025,c,80.71428571428571,123,0.6562137049941928
dunn,colfax,0003,t,25.666666666666668,52,0.4935897435897436
dunn,elkmound,0003,t,24.666666666666668,54.666666666666664,0.45121951219512196
dunn,menomonie,0003,t,90.33333333333333,161.33333333333334,0.5599173553719008
dunn,redcedar,0003,t,49.666666666666664,114,0.43567251461988304
dunn,tainter,0003,t,61.666666666666664,116,0.5316091954022989
eauclaire,pleasantvalley,0003,t,101.5,198.75,0.5106918238993711
eauclaire,seymour,0003,t,62.333333333333336,109.66666666666667,0.5683890577507599
eauclaire,union,0003,t,60.75,112.25,0.5412026726057907
eauclaire,washington,0003,t,66.6923076923077,119.76923076923077,0.5568400770712909
eauclaire,altoona,0014,c,26.5,42,0.6309523809523809
eauclaire,altoona,0008,c,62.57142857142857,97,0.6450662739322534
eauclaire,augusta,0003,c,14.6,31,0.47096774193548385
florence,aurora,0003,t,15.333333333333334,38,0.40350877192982454
florence,commonwealth,0003,t,3.6666666666666665,15.333333333333334,0.2391304347826087
florence,florence,0003,t,16.142857142857142,34.857142857142854,0.46311475409836067
fonddulac,ashford,0003,t,34.333333333333336,112.33333333333333,0.3056379821958457
fonddulac,auburn,0003,t,39.666666666666664,169.66666666666666,0.2337917485265226
fonddulac,eldorado,0003,t,26,75.33333333333333,0.34513274336283184
fonddulac,empire,0003,t,59,145.25,0.40619621342512907
fonddulac,fonddulac,0003,t,28.625,72.625,0.39414802065404475
fonddulac,friendship,0003,t,56.666666666666664,129.66666666666666,0.4370179948586118
fonddulac,taycheedah,0003,t,64.8,178.2,0.36363636363636365
fonddulac,campbellsport,0003,v,28,73.5,0.38095238095238093
fonddulac,northfonddulac,0003,v,52.285714285714285,98.85714285714286,0.5289017341040463
fonddulac,ripon,0003,c,49.666666666666664,94.66666666666667,0.5246478873239436
fonddulac,ripon,0006,c,61,95.66666666666667,0.6376306620209059
fonddulac,ripon,0011,c,78,139.33333333333334,0.5598086124401914
fonddulac,waupun,0011,c,51,122.5,0.4163265306122449
grant,jamestown,0003,t,49,109.66666666666667,0.44680851063829785
grant,platteville,0003,t,48.666666666666664,87.66666666666667,0.5551330798479087
grant,southlancaster,0003,t,13,27,0.48148148148148145
grant,boscobel,0003,c,66.75,112.25,0.5946547884187082
grant,cubacity,0003,c,34,52.5,0.6476190476190476
grant,fennimore,0003,c,40.75,71.25,0.5719298245614035
grant,lancaster,0003,c,50.5,90,0.5611111111111111
grant,platteville,0009,c,90,122.33333333333333,0.7356948228882834
iowa,dodgeville,0003,t,66.25,94.25,0.7029177718832891
iowa,linden,0003,t,22.666666666666668,44.333333333333336,0.5112781954887218
iowa,dodgeville,0003,c,50.8,73.1,0.6949384404924761
iowa,mineralpoint,0003,c,87.83333333333333,116.33333333333333,0.7550143266475645
iron,mercer,0003,t,73.75,160.25,0.46021840873634945
jackson,adams,0003,t,35,65.33333333333333,0.5357142857142857
jackson,albion,0003,t,20.75,34.75,0.5971223021582733
jackson,alma,0003,t,9.8,23.2,0.4224137931034483
jackson,brockway,0003,t,16.166666666666668,24,0.6736111111111112
jackson,irving,0003,t,14.666666666666666,22.666666666666668,0.6470588235294118
jefferson,concord,0003,t,54.666666666666664,160.66666666666666,0.34024896265560167
jefferson,ixonia,0003,t,51.333333333333336,177.16666666666666,0.28974600188146754
jefferson,jefferson,0003,t,61.666666666666664,151.66666666666666,0.4065934065934066
jefferson,koshkonong,0003,t,58,124,0.46774193548387094
jefferson,lakemills,0003,t,100,172.33333333333334,0.5802707930367504
jefferson,oakland,0003,t,100.75,173,0.5823699421965318
jefferson,sullivan,0003,t,54.666666666666664,159.66666666666666,0.34237995824634654
jefferson,johnsoncreek,0003,v,72.66666666666667,145.66666666666666,0.4988558352402746
jefferson,jefferson,0003,c,53.27272727272727,99.45454545454545,0.5356489945155393
jefferson,lakemills,0003,c,101.75,159.375,0.6384313725490196
jefferson,waterloo,0003,c,53,97,0.5463917525773195
jefferson,whitewater,0012,c,34,56.666666666666664,0.6
juneau,germantown,0003,t,38.666666666666664,96.33333333333333,0.4013840830449827
juneau,lemonweir,0003,t,30.25,70.5,0.42907801418439717
juneau,lisbon,0003,t,32.333333333333336,61.666666666666664,0.5243243243243243
juneau,lyndon,0003,t,34,71,0.4788732394366197
juneau,necedah,0003,t,58.25,147.75,0.3942470389170897
juneau,elroy,0003,c,17.142857142857142,34.42857142857143,0.4979253112033195
juneau,mauston,0003,c,45.42857142857143,88,0.5162337662337663
juneau,newlisbon,0003,c,20.571428571428573,48.285714285714285,0.4260355029585799
kenosha,brighton,0003,t,31.25,76.25,0.4098360655737705
kenosha,randall,0003,t,47,95.57142857142857,0.49177877428998507
kenosha,wheatland,0003,t,51.166666666666664,115,0.4449275362318841
kenosha,bristol,0003,v,41.75,101.75,0.4103194103194103
kenosha,bristol,0006,v,38,90,0.4222222222222222
kenosha,paddocklake,0003,v,29.666666666666668,62.833333333333336,0.47214854111405835
kenosha,pleasantprairie,0003,v,134.33333333333334,263.6666666666667,0.5094816687737042
kenosha,pleasantprairie,0010,v,80,172.5,0.463768115942029
kenosha,pleasantprairie,0014,v,114.66666666666667,217.66666666666666,0.5267993874425727
kenosha,salemlakes,0003,v,65.33333333333333,156.16666666666666,0.4183564567769477
kenosha,salemlakes,0008,v,83.5,165,0.5060606060606061
kenosha,salemlakes,0013,v,64,132.33333333333334,0.4836272040302267
kenosha,somers,0003,v,66.75,124.5,0.536144578313253
kenosha,somers,0009,v,58.25,102.75,0.5669099756690997
kenosha,twinlakes,0003,v,49.875,97,0.5141752577319587
kewaunee,casco,0003,t,57.666666666666664,122.66666666666667,0.4701086956521739
kewaunee,luxemburg,0003,t,84.33333333333333,184,0.4583333333333333
kewaunee,montpelier,0003,t,60.333333333333336,144.66666666666666,0.41705069124423966
kewaunee,redriver,0003,t,72,150,0.48
kewaunee,luxemburg,0003,v,69.6,148.6,0.46837146702557203
kewaunee,algoma,0003,c,46.5,72,0.6458333333333334
kewaunee,kewaunee,0003,c,73.4,142.2,0.5161744022503516
lacrosse,campbell,0003,t,103,168.16666666666666,0.6124876114965312
lacrosse,hamilton,0003,t,45.2,87,0.5195402298850574
lacrosse,holland,0003,t,59,99.33333333333333,0.5939597315436241
lacrosse,onalaska,0003,t,67.75,120,0.5645833333333333
lacrosse,shelby,0003,t,117.83333333333333,176.33333333333334,0.668241965973535
lacrosse,holmen,0003,v,55,85.25,0.6451612903225806
lacrosse,westsalem,0003,v,55.375,91.125,0.607681755829904
lacrosse,onalaska,0003,c,142,227.25,0.6248624862486248
lacrosse,onalaska,0007,c,134.75,213.25,0.6318874560375146
lacrosse,onalaska,0011,c,136.75,240.75,0.5680166147455867
lincoln,bradley,0003,t,36,71.2,0.5056179775280899
lincoln,harrison,0003,t,24.333333333333332,53.666666666666664,0.453416149068323
lincoln,merrill,0003,t,49,98.85714285714286,0.4956647398843931
lincoln,pineriver,0003,t,72.66666666666667,160.66666666666666,0.45228215767634855
lincoln,merrill,0007,c,31.333333333333332,57.333333333333336,0.5465116279069767
lincoln,merrill,0012,c,45.666666666666664,84,0.5436507936507936
lincoln,merrill,0017,c,60,95,0.631578947368421
manitowoc,franklin,0003,t,28.666666666666668,73.66666666666667,0.3891402714932127
manitowoc,kossuth,0003,t,80.66666666666667,155.66666666666666,0.5182012847965739
manitowoc,manitowocrapids,0003,t,63.6,142,0.447887323943662
manitowoc,meeme,0003,t,45,116.75,0.3854389721627409
manitowoc,newton,0003,t,73,195.33333333333334,0.37372013651877134
manitowoc,mishicot,0003,v,29.5,58.5,0.5042735042735043
manitowoc,reedsville,0003,v,45.666666666666664,78.33333333333333,0.5829787234042553
manitowoc,kiel,0003,c,64.5,132,0.48863636363636365
marathon,knowlton,0003,t,51.333333333333336,122.66666666666667,0.41847826086956524
marathon,mcmillan,0003,t,82.66666666666667,173.66666666666666,0.4760076775431862
marathon,mosinee,0003,t,53,123.66666666666667,0.42857142857142855
marathon,ribmountain,0003,t,60.6,134.5,0.45055762081784384
marathon,wausau,0003,t,65.66666666666667,150.66666666666666,0.4358407079646018
marathon,kronenwetter,0003,v,71.6,130.2,0.5499231950844854
marathon,kronenwetter,0008,v,61,126.2,0.48335974643423135
marathon,maine,0003,v,55.5,108.75,0.5103448275862069
marathon,marathoncity,0003,v,33,72.75,0.4536082474226804
marathon,spencer,0003,v,40.333333333333336,72.33333333333333,0.5576036866359447
marathon,weston,0004,v,83.25,170.5,0.48826979472140764
marathon,weston,0011,v,108.6,198.6,0.5468277945619335
marathon,mosinee,0006,c,33,72,0.4583333333333333
marathon,mosinee,0005,c,51.666666666666664,100,0.5166666666666667
marathon,schofield,0003,c,48.5,94,0.5159574468085106
marinette,grover,0003,t,67,167.33333333333334,0.40039840637450197
marinette,porterfield,0003,t,34.333333333333336,79.33333333333333,0.4327731092436975
marinette,pound,0003,t,45.666666666666664,119.66666666666667,0.3816155988857939
marinette,stephenson,0003,t,37.333333333333336,82,0.45528455284552843
marinette,marinette,0003,c,67.25,118.875,0.5657202944269191
marinette,niagara,0003,c,27.333333333333332,51.333333333333336,0.5324675324675324
marinette,peshtigo,0005,c,41.333333333333336,85.66666666666667,0.48249027237354086
marquette,montello,0003,t,33.75,78,0.4326923076923077
marquette,packwaukee,0003,t,45.666666666666664,105.33333333333333,0.43354430379746833
marquette,montello,0003,c,39.5,76,0.5197368421052632
menominee,menominee,0005,t,21,34.25,0.6131386861313869
milwaukee,foxpoint,0003,v,173,251,0.6892430278884463
milwaukee,foxpoint,0007,v,167,237,0.7046413502109705
milwaukee,halescorners,0003,v,108.33333333333333,247,0.43859649122807015
milwaukee,halescorners,0006,v,99.33333333333333,209,0.47527910685805425
milwaukee,halescorners,0009,v,95.66666666666667,192.33333333333334,0.49740034662045063
milwaukee,shorewood,0003,v,345.25,408.5,0.8451652386780906
milwaukee,shorewood,0007,v,312.5,363.5,0.859697386519945
milwaukee,shorewood,0011,v,314.25,366.75,0.8568507157464212
milwaukee,cudahy,0003,c,143.66666666666666,236.66666666666666,0.6070422535211267
milwaukee,cudahy,0006,c,104.66666666666667,171.66666666666666,0.6097087378640776
milwaukee,cudahy,0009,c,72,124,0.5806451612903226
milwaukee,cudahy,0012,c,103,195,0.5282051282051282
milwaukee,cudahy,0015,c,132,237.66666666666666,0.5553997194950911
milwaukee,oakcreek,0006,c,122,240,0.5083333333333333
milwaukee,oakcreek,0009,c,165,353.6666666666667,0.4665409990574929
milwaukee,oakcreek,0015,c,158.33333333333334,374,0.4233511586452763
milwaukee,oakcreek,0018,c,96.25,180.5,0.5332409972299169
milwaukee,stfrancis,0003,c,84.5,146,0.5787671232876712
milwaukee,stfrancis,0007,c,90.25,152.75,0.5908346972176759
milwaukee,stfrancis,0011,c,118.5,185.5,0.6388140161725068
milwaukee,southmilwaukee,0003,c,138.75,250.5,0.5538922155688623
milwaukee,southmilwaukee,0007,c,94.5,171.75,0.5502183406113537
milwaukee,southmilwaukee,0011,c,125.5,243.5,0.5154004106776181
milwaukee,southmilwaukee,0015,c,114,214.25,0.5320886814469078
monroe,angelo,0003,t,29,61.333333333333336,0.47282608695652173
monroe,sparta,0003,t,52.333333333333336,112,0.46726190476190477
monroe,wilton,0003,t,4.8,10.4,0.46153846153846156
monroe,cashton,0003,v,24.333333333333332,46.333333333333336,0.5251798561151079
monroe,sparta,0003,c,51.666666666666664,92,0.5615942028985508
monroe,sparta,0009,c,27.11111111111111,51.22222222222222,0.5292841648590022
monroe,sparta,0015,c,38.166666666666664,67.83333333333333,0.5626535626535627
monroe,tomah,0003,c,25.666666666666668,46.666666666666664,0.55
monroe,tomah,0014,c,24.444444444444443,43.22222222222222,0.5655526992287918
monroe,tomah,0011,c,43.666666666666664,77.66666666666667,0.5622317596566524
oconto,abrams,0003,t,34,78.66666666666667,0.4322033898305085
oconto,brazeau,0003,t,43.666666666666664,114.33333333333333,0.3819241982507289
oconto,chase,0003,t,33,67.6,0.4881656804733728
oconto,littlesuamico,0003,t,28.75,73.5,0.391156462585034
oconto,oconto,0003,t,32.666666666666664,71,0.460093896713615
oconto,gillett,0003,c,50.333333333333336,100.66666666666667,0.5
oconto,oconto,0003,c,43,72.14285714285714,0.596039603960396
oconto,ocontofalls,0003,c,23.166666666666668,45.333333333333336,0.5110294117647058
oneida,woodruff,0003,t,89,175,0.5085714285714286
outagamie,buchanan,0008,t,55,105.66666666666667,0.5205047318611987
outagamie,center,0003,t,30.142857142857142,76.42857142857143,0.394392523364486
outagamie,freedom,0003,t,45,96,0.46875
outagamie,grandchute,0003,t,147.66666666666666,265.3333333333333,0.5565326633165829
outagamie,grandchute,0007,t,93.33333333333333,165.33333333333334,0.5645161290322581
outagamie,grandchute,0010,t,71,123,0.5772357723577236
outagamie,greenville,0003,t,71.5,168.75,0.4237037037037037
outagamie,oneida,0003,t,31.2,69.2,0.4508670520231214
outagamie,combinedlocks,0003,v,47.166666666666664,85,0.5549019607843138
outagamie,hortonville,0003,v,66,136,0.4852941176470588
outagamie,kimberly,0003,v,63.666666666666664,104.66666666666667,0.60828025477707
outagamie,littlechute,0011,v,35,62,0.5645161290322581
ozaukee,belgium,0003,t,37.666666666666664,127.66666666666667,0.2950391644908616
ozaukee,cedarburg,0009,t,47,140.33333333333334,0.334916864608076
ozaukee,fredonia,0003,t,38.75,156,0.2483974358974359
ozaukee,saukville,0003,t,51.666666666666664,197.33333333333334,0.26182432432432434
ozaukee,belgium,0003,v,44.666666666666664,136.66666666666666,0.32682926829268294
ozaukee,fredonia,0003,v,75.33333333333333,214.33333333333334,0.3514774494556765
ozaukee,saukville,0004,v,33,84.5,0.3905325443786982
ozaukee,mequon,0010,c,114,258.3333333333333,0.44129032258064516
ozaukee,mequon,0021,c,136.33333333333334,289.3333333333333,0.47119815668202764
pepin,durand,0003,c,66.66666666666667,140.33333333333334,0.4750593824228028
pierce,clifton,0003,t,68.33333333333333,132.66666666666666,0.5150753768844221
pierce,oakgrove,0003,t,48.666666666666664,114.66666666666667,0.42441860465116277
pierce,riverfalls,0003,t,101,168.33333333333334,0.6
pierce,ellsworth,0003,v,56.75,117,0.48504273504273504
pierce,riverfalls,0008,c,169,239,0.7071129707112971
pierce,riverfalls,0011,c,56.333333333333336,89.33333333333333,0.6305970149253731
pierce,riverfalls,0014,c,113.33333333333333,178.33333333333334,0.6355140186915887
polk,alden,0003,t,42.5,97,0.4381443298969072
polk,garfield,0003,t,29.666666666666668,67.66666666666667,0.43842364532019706
polk,lincoln,0003,t,54.25,110.5,0.49095022624434387
polk,osceola,0003,t,31.6,65.8,0.48024316109422494
polk,osceola,0003,v,51,92.66666666666667,0.5503597122302158
polk,amery,0003,c,61.6,114.4,0.5384615384615384
polk,stcroixfalls,0003,c,61,112.25,0.5434298440979956
portage,grant,0003,t,49.5,92.75,0.5336927223719676
portage,hull,0003,t,63.333333333333336,100.66666666666667,0.6291390728476821
portage,hull,0006,t,66.75,122.25,0.5460122699386503
portage,plover,0003,t,40.333333333333336,88.33333333333333,0.45660377358490567
portage,sharon,0003,t,79,149.33333333333334,0.5290178571428571
portage,stockton,0003,t,76.66666666666667,138.33333333333334,0.5542168674698795
portage,whiting,0003,v,55,81.25,0.676923076923077
portage,stevenspoint,0003,c,96.33333333333333,116.66666666666667,0.8257142857142857
portage,stevenspoint,0018,c,68.4,100.4,0.6812749003984063
portage,stevenspoint,0024,c,62.142857142857146,84.85714285714286,0.7323232323232324
price,worcester,0003,t,84.33333333333333,186,0.45340501792114696
price,parkfalls,0003,c,35.42857142857143,59.142857142857146,0.5990338164251208
price,phillips,0003,c,46.75,84,0.5565476190476191
racine,burlington,0003,t,39.285714285714285,105.28571428571429,0.373134328358209
racine,burlington,0010,t,48.5,115,0.4217391304347826
racine,dover,0003,t,24.375,77.625,0.3140096618357488
racine,norway,0003,t,43.09090909090909,153.45454545454547,0.28080568720379145
racine,raymond,0003,t,52.5,155.16666666666666,0.3383458646616541
racine,waterford,0003,t,45.3,149.6,0.30280748663101603
racine,yorkville,0003,t,84.4,209.8,0.4022878932316492
racine,caledonia,0005,v,130.66666666666666,294.3333333333333,0.44394110985277463
racine,caledonia,0008,v,95.25,206.75,0.4607013301088271
racine,caledonia,0012,v,120,245.25,0.4892966360856269
racine,mountpleasant,0004,v,91.75,161.75,0.5672333848531684
racine,mountpleasant,0007,v,148.75,272.25,0.5463728191000918
racine,rochester,0003,v,42.333333333333336,126.83333333333333,0.33377135348226017
racine,sturtevant,0003,v,46.75,98.5,0.4746192893401015
racine,uniongrove,0003,v,39.142857142857146,103.57142857142857,0.3779310344827586
racine,waterford,0003,v,48.857142857142854,137.14285714285714,0.35625
racine,windpoint,0003,v,86.33333333333333,170.33333333333334,0.5068493150684932
racine,burlington,0003,c,121,222.5,0.5438202247191011
racine,burlington,0007,c,118.5,252.5,0.4693069306930693
richland,buenavista,0003,t,41,84.66666666666667,0.484251968503937
richland,richland,0003,t,32.25,71.25,0.45263157894736844
richland,rockbridge,0003,t,27,46,0.5869565217391305
rock,beloit,0003,t,84.33333333333333,161.66666666666666,0.5216494845360825
rock,beloit,0006,t,60,101.33333333333333,0.5921052631578947
rock,beloit,0009,t,79.4,166.4,0.47716346153846156
rock,fulton,0003,t,64.66666666666667,117,0.5527065527065527
rock,harmony,0003,t,68,112.5,0.6044444444444445
rock,janesville,0003,t,50.44444444444444,91.55555555555556,0.5509708737864077
rock,milton,0003,t,93,178,0.5224719101123596
rock,newark,0003,t,35,73.33333333333333,0.4772727272727273
rock,rock,0003,t,29.375,49,0.5994897959183674
rock,turtle,0003,t,61.5,122.5,0.5020408163265306
rock,union,0003,t,69.5,100.25,0.6932668329177057
rock,clinton,0003,v,47.666666666666664,99,0.48148148148148145
rock,edgerton,0003,c,129.83333333333334,182.83333333333334,0.7101185050136737
rock,evansville,0003,c,81.7,106.6,0.7664165103189493
rock,milton,0003,c,57.61538461538461,92.46153846153847,0.6231281198003328
rusk,flambeau,0003,t,20.666666666666668,53.666666666666664,0.38509316770186336
rusk,grant,0003,t,10.8,23.2,0.46551724137931033
rusk,thornapple,0003,t,10,27.4,0.36496350364963503
rusk,ladysmith,0003,c,21.6,43.733333333333334,0.49390243902439024
stcroix,hammond,0003,t,30.666666666666668,82.33333333333333,0.3724696356275304
stcroix,hudson,0003,t,38.714285714285715,84.85714285714286,0.4562289562289562
stcroix,kinnickinnic,0003,t,70.66666666666667,131.66666666666666,0.5367088607594936
stcroix,richmond,0003,t,31.2,62,0.5032258064516129
stcroix,stjoseph,0003,t,49.333333333333336,106.5,0.46322378716744916
stcroix,somerset,0003,t,47.166666666666664,109.66666666666667,0.43009118541033436
stcroix,starprairie,0003,t,27,69.83333333333333,0.38663484486873506
stcroix,troy,0003,t,62.42857142857143,130.28571428571428,0.4791666666666667
stcroix,warren,0003,t,48,107,0.4485981308411215
stcroix,baldwin,0003,v,25.333333333333332,53,0.4779874213836478
stcroix,hammond,0003,v,31.5,56.75,0.5550660792951542
stcroix,northhudson,0003,v,59.833333333333336,106.83333333333333,0.5600624024960998
stcroix,roberts,0003,v,24.25,44.25,0.5480225988700564
stcroix,somerset,0003,v,27.5,57.25,0.48034934497816595
stcroix,riverfalls,0003,c,72.6,123.8,0.5864297253634895
sauk,lakedelton,0005,v,6.333333333333333,12.333333333333334,0.5135135135135135
sauk,reedsburg,0003,c,35,76,0.4605263157894737
sauk,reedsburg,0009,c,62.666666666666664,116,0.5402298850574713
sauk,reedsburg,0012,c,38,83,0.4578313253012048
sawyer,basslake,0003,t,39,69.8,0.5587392550143266
sawyer,hayward,0003,c,18.5,37.166666666666664,0.4977578475336323
shawano,angelica,0003,t,26.666666666666668,67.66666666666667,0.39408866995073893
shawano,belleplaine,0003,t,39,79.66666666666667,0.4895397489539749
shawano,richmond,0003,t,35,90.33333333333333,0.3874538745387454
shawano,washington,0003,t,29.333333333333332,75.33333333333333,0.3893805309734513
shawano,wescott,0003,t,37.5,89,0.42134831460674155
sheboygan,greenbush,0003,t,55.666666666666664,141.66666666666666,0.39294117647058824
sheboygan,herman,0003,t,33,96.66666666666667,0.3413793103448276
sheboygan,holland,0003,t,48.666666666666664,215.33333333333334,0.2260061919504644
sheboygan,lima,0003,t,40.5,172.75,0.23444283646888567
